,id,MetadataSubject,MetadataTo,SenderPersonId,MetadataDateSent,MetadataDateReleased,MetadataCaseNumber,MetadataDocumentClass,ExtractedBodyText
2573,2574,1378,0,27.0,232,2,1,2,"8:15 am DEPART Private sidenceEn route State Department8:25 am ARRIVE State Department8:25 am PRESIDENTIAL DAILY BRIEFING8:30 am Secretary's Office8:30 am DAILY SMALL STAFF MEETING8:45 am Secretary's Office8:45 am DAILY MEETING w/SENIOR STAFF9:15 am Secretary's Conference Room9:15 am TANK YOU TO UNGA STAFF9:25 am Ben Franklin Room9:30 am PRE-BRIEF MEETING9:45 am Secretary's Office9:45am PVT MTG w/ SE MITCELL AND SA'EB EREKAT10:15 am Secretary's Office10:15 am OFFICE TIME11:30 am Secretary's Office11:30 am BILATERAL w/ORGANIZATION OF TE ISLAMIC (OIC)12:00 pm CONFERENCE SECRETARY GENERAL EKMELEDDIN ISANOGLUSecretary's Conference Room *Camera Spray in Treaty Room preceding.12:15 pm OLD FOR UMA/OFFICE TIME1:00 pm Secretary's Office1:00 pm MEETING w/ OLBROOKE TEAM4:00 pm Principals Conference Room 7516/SCI Area4:00 pm MEETING w/CERYL5:00 pm Secretary's Office5:00 pm OFFICE TIME7:00 pm Secretary's Office7:20 pm DEPART State Department *En route Washington National Airport7:40 pm ARRIVE Washington National Airport8:00 pm DEPART Washington National Airport via US Airways Shuttle #2186En route New York, NY9:20 pm ARRIVE New York, New York-LaGuardia Airport9:30 pm DEPART New York-LaGuardia AirportEn route Private sidence10:15 pm ARRIVE Private sidence###"
2574,2575,1379,0,36.0,232,2,1,2,You ought to bring it to your speech in N Ireland
2575,2576,1380,0,9.0,236,2,1,2,"Abedin, uma ,  20, 2009 10:35 AM U.S. group tells Sudan to speed up vote preparations"
2576,2577,616,0,9.0,233,2,1,2,Abbas call confirmed forlorn.Pdb is coming at 830
2577,2578,1381,13,1.0,133,2,1,2,"I am forwarding a few pictures I have received in the, past few days. I wouldhope that you fonward these. to your contact vvithin the DOS. I .suspedt you havemany if not all of these pictures, but I want to identify specific individuals in theAGNA leadership that are present in these photos. As I mentioned tollIBLELyesterday, I am Convinced the greatest threat to the security of the Embassy isthe erosion of the guard forces trust in its leadership and ultimately the DOS.The failure of to protect those they havebeen tasked to lead is unaeptable, and if not held aountable will futhercompromise our mission.The chain of command's failure to curtail deviant actions and to tv.hold him aountable for countless infractions invloving alcohol has made ;.I),ineffective. This has lead to threats and intimidation as the only meansto aomplish the day to day operations here and at the Embassy. This is '.a onetime incident that went unnoticed by direct 'chain of commanf,These are events took place over the past year and a half and were ignored Iv,the leadership at the cost of the well being of countless guard force membersIf these individuals are_ not held aountable for their actions it will only emboldei;those who remain to make the same offenses against this guard forde. Inaddition., these photos as many were made public on Facebook and tradedamongst the guard force should be used in promotion boards so that futureleadership of this contract can be assured of the character of its leaders,spectfully,ps.. last night the AGNA leadership we.across the street to. Kaia to have a meal with as a going away even;This is not the message that this guard force needs ..."
2578,2579,1382,0,36.0,233,2,1,2,"We're still pulling material for you, but in them meantime i wanted to let you know the following (which I'llsend as full documents later):1)State Department uman Rights port 2003 discusses the problem of rape in custody in Sri Lanka2) Amnesty International issued a full report on Rape in Sri Lanka in 2002 (with specific cases cited and ageneral discussion of the problem being on the increase)3) UNCR website has a a page devoted to rape in Sri Lanka and references the Amnesty International port4)Asia uman Rights Commission issued a report titled: Sri Lanka: Systematic Detention, rture, Rape andMurder as Weapon of War (2000)I checked the BCL that came from Melanne's office with this information. It was cleared by JO, PRM, P, D/L,D/S, AF, and assorted others.The problem is that it was not sent to SCA or East Asia and should have been. But the rest of the buildingsigned off on it.Also, it is clear that the reference in the Security Council statement referred to rapes in the past.The firstreference is to rape in the DRC and Sudan. Two sentences later we say:""We've seen rape used as a tactic of war before in Bosnia, Burma, Sri Lanka, and elsewhere. ""Can you download these documents if I email them to you? Otherwise I can try to paste them into emails."
2579,2580,487,0,9.0,233,2,1,2,with the SecretaryCan they call the house?
2581,2582,1384,0,36.0,233,2,1,2,"Operative language / Sri Lanka:The Government generally respected the human rights of its citizens; however,there were serious problems in some areas. There were no reports of securityforces committing politically motivated killings and no reports ofdisappearances; however, the military and police reportedly tortured, killedand raped detainees."
2582,2583,488,0,15.0,233,2,1,2," IN PARTB5,B6I'm not sure who's recommending what to you, I'm just coming into this at the 11th hour and not sure of the facts"
2583,2584,427,0,16.0,218,2,1,2,See belowYunus still very concerned about future of Grameen
2584,2585,488,0,15.0,233,2,1,2,"PIR <preines(,  3, 2009 11:57 AM: Sri LankaSo all's well that ends well. Enjoy your weekend.On 10/3/09,   wrote:> I want to see the proposed statement. appy to have it issued in> someone else's name. But I think we need to do it. So weigh in. Thx.>"
2585,2586,1385,0,9.0,233,2,1,2,Jeff wanted you to know before you 1pm abbas call:1.4(B1.4(DB1— Declassify on: 10/02/2024
2586,2587,427,0,27.0,218,2,1,2,"Jiloty, Lauren C ,  16, 2009 11:25 AMRE: Meeting With Bangladesh Foreign Minister on Sept 16Done - I put one copy on your desk and will give a spare copy to Claire."
2587,2588,1386,0,9.0,236,2,1,2,"Abedin, uma ,   Russia to help Ecuador develop nuclear energy"
2588,2589,428,0,9.0,218,2,1,2,"The photog will shoot you when you return and are getting out of car.Come up to 7, not straight to 8.44"
2589,2590,1387,0,2.0,233,2,1,2,So you see the traffic when I stepped in - scroll down to pj.Cdm
2590,2591,427,0,27.0,218,2,1,2,ok
2591,2592,428,0,9.0,218,2,1,2,"The cafeteria, sitting in the outside courtyard es excited about that"
2592,2593,168,146,68.0,233,2,1,2,We are waiting for DRL to clear the language. I will call Mike and/or Karen now. Everyone else is comfortable. Then wewill get it to you and put it out in Melanne's voice. You'll have something very soon.PJ
2593,2594,428,0,9.0,218,2,1,2,Its what I do well!
2595,2596,168,0,15.0,233,2,1,2,That's the best plan
2596,2597,429,0,2.0,218,2,1,2,See below - are you fine with this revised draft?
2597,2598,1389,0,69.0,233,2,1,2,"I am in back-to-back meetings on ,  2, and will have only limited aess to e-mails."
2598,2599,109,0,9.0,237,2,1,2,olbrooke and eikenberry want to talk about elections. They want to do secure. Can u give me a time that works for youto talk?
2600,2601,429,0,2.0,218,2,1,2,No - it was collaborative effort -- he put in the edits but he didn't draft it.
2601,2602,168,0,70.0,233,2,1,2,"almost there with the final draft. PJ will send to you.In a message dated 10/3/2009 1:25:13 P.M. Eastern Daylight Time, DR22@clintonemail.com writes:I'm happy to have Melanne send it as letter to GOSL Ambassador and maybe UN p and only release to SLand related outlets."
2602,2603,430,0,9.0,218,2,1,2,Shouldn't be a problem.
2603,2604,1391,0,2.0,237,2,1,2,FYI
2605,2606,168,0,71.0,233,2,1,2,"Crowley, Philip J  IN PARTB6ere is what we have come up with as agreed language from Bob, Eric, Mike, Melanne, Lissa and me. This can be usedfor the letter and for press guidance. Melanne will send a letter to the GOSL and perhaps the UN Permrep. We will askthe Post to release the letter to journalists in Colombo once it is received. I will schedule a press briefing at the ForeignPress Center early this week, which will attract a good number of Asian journalists, and make sure the question is askedso we can put it in proper context. We will have it for guidance in the Main State briefing if asked. PJBEGIN TEXTQuestions have been raised regarding remarks by Secretary of State illary Clinton on  30 before the UnitedNations Security Council on the adoption of a resolution to combat sexual violence in armed conflict. In her statement,she said that we have seen rape used as a tactic before in a number of countries, including Sri Lanka.garding the Secretary's reference to Sri Lanka in her address, we want to be clear. Over the course of the difficultconflict between the government of Sri Lanka and the Liberation Tigers of Tamil Eelam (LTTE), stretching into thisdecade, the State Department as well as credible human rights organizations reported numerous cases of rape andsexual violence in Sri Lanka, particularly acts committed against women held in detention by the government. This wasthe basis for the Secretary's statement. At the same time, in the most recent phase of the conflict, from 2006 to 2009,though we remained deeply concerned about reports of extrajudicial killings, disappearances and mistreatment ofdetainees, we have not received reports that rape and sexual abuse were used as tools of war, as they clearly have inother conflict areas around the world. We hope that this clarification puts the issue in its proper context.These questions should not detract from the specific actions that Sri Lanka needs to take now. With the end of themilitary conflict, Secretary Clinton believes strongly that Sri Lanka must focus to the future and move forward on thepromotion of peace and the protection of human rights. The government of Sri Lanka should release more than 250,000displaced persons who are still confined in camps, and lead a process of genuine political and social reconciliation. TheUnited States stands ready to assist and support the people of Sri Lanka with these critical challenges."
